번호,제목,평점,평가
15887415,파이트 클럽,10,"보고 나서 잠이 안왔다. ""내 인생 잘 살고 있나?"" 하고 반문하게 만드는 대사들이 지금도 날 휘감고 있다. 평점 9점은 어떻게든 만들어야한다."
15887414,스파이더맨: 파 프롬 홈,4,그냥 내용도 재미도 없고
15887413,시카리오: 데이 오브 솔다도,10,아주아주좋아 음악도좋고
15887412,오 마이 그랜파,10,개웃기네 ㅠㅜㅜ감독약빨앗다
15887409,기생충,4,와 이거 진짜 레알로다사 재미있는지 아닌지버고 판단하세너
15887408,애나벨 집으로,10,열라는건 열고 난지지말라는건 만지다가 큰일난다이
15887407,기생충,10,보면 볼수록 기분 나빠지지만 개꿀띠
15887406,여고괴담 두번째 이야기,8,공포영롸가 안무섭다 멜로영화다
15887405,스파이더맨: 파 프롬 홈,6,중간중간 드르렁...마블 영화중 제일 별로였어요
15887404,막다른 골목의 추억,10,:) 굳ㅇ에요 굳굳굳!!!
15887403,호두까기 인형과 4개의 왕국,1,영화는 노잼이지만 맥켄지포이 역변안하고 잘컸네
15887402,알라딘,8,꿀잼 아이들 너무좋아해요
15887401,극한직업,6,웃긴 장면이 좀 있긴 한데 너무 유치하고 진부한 장면이 더 많았음 ㅠ
15887400,스파이더맨: 파 프롬 홈,10,역시 재밌음 ㅋㅋ 마블 시네마틱 유니버스는 확실히 코믹스랑은 따로 봐야할 듯
15887399,극장판 오소마츠 6쌍둥이,10,시간표 등등 그런게 마음에 들지는 않았지만그래도 이렇게 상영을 할 수 있어서 좋았습니다.다음번에 재상영해서 더빙을 제대로 보고싶습니다더빙을 놓친자
15887398,토이 스토리 4,7,3의 액션이 조금 그리웠어요 ㅠㅠ
15887397,알라딘,10,행복합니다. 감사합니다.
15887396,토이 스토리 4,8,기존친구들의비중이적고 계속 포키만나와서...아쉬웠음
15887395,스파이더맨: 파 프롬 홈,10,영화 재미있었어요. 좋았습니다.
15887394,신과함께-인과 연,6,그저 그랬지용 ..일편과 이편 내용 괴리 차이
15887393,알라딘,10,쟈스민 각성했다 개소름
15887392,스파이더맨: 파 프롬 홈,10,너무 재미있어요저는 다음에 또보고 싶어요
15887391,아이 필 프리티,8,나도 늘 내가 부족해보이는데...
15887390,엑스맨: 다크 피닉스,7,기대한만큼 실망이....
15887389,롱 리브 더 킹: 목포 영웅,10,기대안하고 봣는데 기대이상이었네여
15887388,마이웨이,10,전쟁은 국적상관없이 누구에게나 잔혹하다
15887386,존 윅 3: 파라벨룸,1,진짜 알바들 득실득실하네평점 높게준 미x것들아 얼마 받고 적는거냐?보는 내내 지루하고 코믹 같은 액션에서 하품이 나로더구나. 되도 안한 닌자 비슷한게 등장하질 않나..돈 시간 둘다 모두 아깝다!!
15887385,상의원,10,말이필요없다 너무잼떠
15887384,덩케르크,7,장르가 액션이라기보단 공포+드라마인 듯. 강한 임팩트는 없지만 놀란 작품답게 독특하긴 하다. 전쟁의 무서움은 현실적으로 잘 표현했다
15887383,콜 미 바이 유어 네임,10,와인에 취한 걸까 영화에 취한걸까.. 오랜만에 흠뻑 빠져 본 영화. 그 감정이 너무나 눈부시게 아름답고 부럽다. 마지막 장면이  다...말해주네요
15887382,알라딘,10,인생영화ㅜㅜ..디즈니영화중최고인듯
15887381,살인마 잭의 집,8,"단순히 잔인함이 수준을 넘고 충격적이어서 , 국가와 여성에 대한 혐오가 지나치다고 해서 이영화 평점을 1점주는넘들은 대체 대가리에 뭐가 들었을까? 성경이나 영문학, 영화와 예술 그리고 철학에 대해서 조금이라도 생각을해봐라. 감독말하고자하는바가 뭔지"
15887379,창궐,6,음....보다가 음..
15887377,하나식당,1,일뽕을 고주망태가 되도록 처먹은 감독색히
15887375,실미도,10,비겁한 변명입니다!!!!
15887374,알라딘,10,진짜 이런 영화 너무 좋아요
15887373,보헤미안 랩소디,10,재개봉해주세요 ㅠㅠ 영화관에서 한번더보고싶어요 ㅠㅠ 제발....
15887372,우상,7,대사전달력 하고 음향이 너무 ㅜ
15887370,알라딘,10,생각보다 훨씬 재미있었다. 윌스미스 ㄷㄷㄷ
15887367,올드보이,10,이 영화는 10점일수밖에없다. 한국에서 표현해낼수있는 모든걸 표현해낸 한국 부동의원탑 영화다
15887366,존 윅 3: 파라벨룸,10,역시 존윅다운 액션정말 재미있게 봤습니다
15887365,논스톱,10,재밌는 영화란 사전정보없고 기대감없이 봤을때 재미를 느낀다. 영화충들이 수작을 재미없게 느끼는 이유는 미리 알고 기대를 가지기때문. 특히 모험심 바닥치고 안전빵만 좋아하는 한국놈들은 스스로 재미없는 삶을 지향하고 있지 OOㅅㄲ들
15887364,스파이더맨: 파 프롬 홈,8,황석희 번역 유쾌하게 가족끼리 볼수있다 어벤져스보다 더 재밌음
15887363,생텀,5,너무많은걸 바랬나보다
15887362,언피니시드,8,아쉬울 수 있지만 분명 흥미롭다
15887361,무서운 집,10,이렇게 오금저리는 공포는 처음이였다. 김장 담글때와 계단 오르 내릴때의 공포란....
15887360,앤트맨과 와스프,10,즐겁게 잘 보고 왔습니다.
15887359,스파이더맨: 파 프롬 홈,10,전 너무 집중해서 봤네요 쿠키영상 대박 ㅎㅎ
15887358,미션 임파서블: 폴아웃,8,킬링타임 영화로는 미션임파서블을 따라갈 작품이없다
15887357,존 윅 3: 파라벨룸,10,다 쏘고 때려부숴서 보면서 스트레스 풀림
15887356,황해,10,연기력 구성 모두 퍼펙트.. 대작임
15887355,어벤져스: 엔드게임,10,잊지 못할겁니다 아이언맨
15887354,기생충,9,보고나서 뭔가 찝찝했지만 본걸 후회하지 않는 영화
15887353,스파이더맨: 파 프롬 홈,9,스파이더맨은 역시 너무 귀엽다
15887352,스파이더맨: 파 프롬 홈,10,스릴있는 마블이였습니다 역시 스파이더맨은 갓
15887350,타이타닉,10,절실한 사랑의 변함없는 클래식
15887349,악인전,2,경찰역 배우분 표정도 대사톤도 너무 오버해서 영화에 집중을 못하게 하네요.
15887348,이다,9,그냥 조용하게 흘러 조용하게 끝나지만 뭔가 한 사람의 인생을 다 본거 같은 영화
15887347,용서받지 못한 자,8,군대에 대해서 '창'과 함께 가장 적나라하게 표현한영화 군대의 부조리함은 언제쯤 사라질수있을까 생각이들게 만든다
15887346,존 윅 3: 파라벨룸,4,"존윅1,2를 재밌게 봤다면 이번작에 실망큼...대놓고 보여주기, 진지한 액션에서 실소가 나옴..총을 안쏘는 악당, 액션패턴의 반복, 억지스러운 동양탈 씌우기... 존윅을 다시 볼 수 있다는 기대감 말고는 전체적으로 비추"
15887345,존 윅 3: 파라벨룸,6,내용없이 죽이기만하네
15887344,스파이더맨: 파 프롬 홈,10,기대 이상이었습니다.
15887343,"나, 다니엘 블레이크",6,자존심을 잃으면 다 잃는거냐 정녕. 난 이재용이 10억 줄테니까 혓바닥으로 자기집청소해라 하면  무조건한다.
15887342,박화영,10,너무 사실적이라 보는내내 마음이 불편했다.
15887341,고지전,8,전쟁하지 말자 진짜 ㅜㅜ
15887340,어벤져스: 인피니티 워,10,충격받을 수 밖에 없다영화가 끝나질 않길 바랬고영화는 끝이있었다다음편을 안볼수 없게 만드는 엄청난 결말과중간중간의 카타르시스는 최고의 상업영화이다
15887339,신세계,10,한국 최고의 느와르 영화 보고 또보고 보고 또보고
15887338,기생충,10,진짜재미있게봤던 영화
15887337,알라딘,10,한번더 보고싶은 영화입니다
15887336,토이 스토리 4,10,우디야 새로운 인생 응원할께
15887335,걸캅스,10,좋았어용 유쾌하고 굿굿굿
15887334,아사코,5,진탄을 진짜 버린게 아니였군..
15887333,존 윅 3: 파라벨룸,10,키아누리브스  잘생김 ㅎ
15887332,토이 스토리 3,10,과거의 나와 현재의 나를 연결해주는 영화
15887331,스파이더맨: 파 프롬 홈,10,토니 스타크가 다시 그리워지는 영화
15887330,기생충,10,두려움이 이는 영화였다
15887329,체 게바라: 1부 아르헨티나,10,혁명에 성공한 위인 개혁에 실패한 실패자를 보여준 영화.체게바라의 위인적인 면모만 보고싶다면 1편만 보세요.
15887328,존 윅 3: 파라벨룸,10,진짜 최고액션 그자체... 서사를 논하는동안 킬러 35명 더 죽이는 액션의 짜릿함!!!
15887327,어린 의뢰인,10,가슴이 찡하네요.... ㅠㅠ
15887326,맨 인 더 다크,10,진짜 어떻게 보면 범죄자를 참교육 시키는 내용일수도 있지만..또 다른 시선으로 보면 싸이코 범죄자가 도둑을 죽이는 내용이 될수도...진짜 너무 살벌하다
15887325,스파이더맨 3,10,스파이더맨은 사랑을 많이 받았다는걸 느끼는 영화..
15887324,알라딘,10,그냥 보면 기분 좋은 영화
15887323,"나는 내일, 어제의 너와 만난다",10,정말 마음 아파서 한 번 더 못보겠음... 감당이안돼
15887321,"지금, 만나러 갑니다",4,기대 많이 했는데 별론데..내가  이상한가보다 ...  나는 내일 어제의 너와 만난다  이게 더 재밌고 슬펐다
15887320,그해 여름,10,좋은영화 감사합니다.
15887319,아저씨,10,"마지막에 원빈하고 칼싸움한 외국인은 결국 소미한텐 그렇게 나쁜놈은 아니였다는거.. 아마도 소미 살려주고 싶었던것도 있고, 원빈 자극시켜서 초토화시킨담에 자신과 마지막으로 싸우다가 죽고싶었던게 아닌가 싶음."
15887318,미씽: 사라진 여자,10,공교롭게도 오늘 한국인 남편이 베트남인 아내를 무차별 폭행했다는 기사를 보았습니다. 스릴러라는 장르 속에 우리 사회의 안타까운 어두운 모습을 잘 버무린 거 같아서 영화를 보고난 뒤 씁쓸합니다. 그래도 한매의 행동은 상당히 과하다고 생각했습니다.
15887317,스파이더맨: 파 프롬 홈,9,훌룡한 페이즈의 마무리였다.단... 다른영웅에 영향을 받지 않는 스파이더맨 탄생부분은 마블표 스파이더맨에선  영원히 볼수 없나?!?!?! 장점이자 단점인 MCU
15887316,겟 썸,10,엠버가 레즈비언이라니 ㅜㅜ 난 안되겠니?
15887315,옥자,10,덕분에 생명을 더 소중히 다뤄야 하는걸 알게됬습니다
15887314,걸캅스,1,중간까지 보다가 결국 포기했다 내정신이 더보기를 거부했다
15887313,가버나움,10,존경하고또존경하고 항상존경하며 감사한마음으로 사랑합니다 부모님
15887312,걸캅스,1,평점조작으로 인한 1점...0점이 없어서 아쉽네요ㅠ
15887311,걸캅스,1,"감독, 각본, 작사도 하셨네... 감독이...다 해쳐드셨네... 너한테 들어간 내 포인트가 아깝다. 진짜 OOO 영화.... 풍자도 아니고...비판도 아니고... 이딴것도 영화라고... 속시원하라고 욕하는 모양인데.. 대사가 다 욕지꺼리야.."
15887310,줄리에타,6,뭔가 아쉬운 부분이 많다
15887309,가버나움,10,어떻게 저렇게 연기를 할까 했는데 진짜였어 ㅠㅠ
15887308,범죄의 재구성,10,개인적으로 최동훈 감독 작품중 가장 잘만들었다고 생각합니다
15887307,스파이더맨: 파 프롬 홈,10,만족만족 대만족 동네영웅 스파이더맨 !
15887306,로켓맨,10,이영화보니까 보헤미안 렙소디는 애기였네 ㅋㅋㅋ
15887304,알라딘,10,윌스미스가 신의 한수였다
15887303,터미널,10,8점짜리 영화가 아닌데 별점이 너무 낮아
15887302,알라딘,10,"제가 본 영화, 드라마 통틀어 가장 잘어울리는 커플이었습니다. 거기에 지니는 정말.. 알라딘을 봐서 너무 행복했습니다!! 좋은 영화 감사합니다!"
15887301,스파이더맨: 파 프롬 홈,2,소니 일본기업이 만든영화 다 뻥 드론 사기영화
15887300,알라딘,10,처음에 윌 스미스가 지니인거보고 사람들이이 영화망했다했지만 결과는 지니=윌 스미스 알라딘은 어렸을때부터봤고 디즈니애니들중에 알라딘노래가 가장 띵곡이라생각했던 사람으로써 노래가나왔던 장면들은 걍 미쳤음 스텝업뺨치는 춤 들이랑 영상미 다 미쳤음
15887299,알라딘,10,재밋어용 자스민이 노래부를때 잘불러서 소름끼쳤어요
15887298,스파이더맨: 파 프롬 홈,10,토니는죽어서도 영웅이다
15887297,신비한 동물사전,2,별 한개도 아깝네요... 지루해서 보다가 껐습니다...
15887296,쥬만지: 새로운 세계,2,잃어버린 세계를 찾아서 정도 였으면 하는 바램이었는데 너무 했다 진짜 너무 허접해.. 내 상상력이 더 뛰어난거 같음 진심 영화감독 해볼까 고민중..
15887295,존 윅 3: 파라벨룸,8,제작비 절반은 유리 깨부시는데 투자한듯ㅋ 1.2와 다르게 일본물(?)이 바짝 들어가서 별하나 뺌
15887294,악인전,4,갑툭튀 김규리....ㅜㅠ
15887293,기생충,10,봉준호 감독은 분명히 선을 넘었다.
15887292,사촌여동생,10,다시보고 다시봐도 갓띵작!! 사촌여동생의 유지원은 인간중독의 임지연보다도 예쁨. 유지원양 너무 보고싶다 ㅜㅜㅜ
15887291,악녀,10,내가 이걸 왜 이제서야 본건지;; 1시간 20분 순식간에 지워져버림
15887290,스파이더맨: 파 프롬 홈,10,신선한 반전 토니스타크 보곺다ㅜ
15887289,존 윅 3: 파라벨룸,10,아는사람은 다 아는 최고 액션!
15887288,알라딘,10,다시 보고 싶을 정도로 감동을 준 영화 배우들 연기도 다 좋았음
15887287,귀신의 향기,1,유치 뽕이다 성지루라도 나와서 봤더니
15887285,스파이더맨: 파 프롬 홈,7,홈커밍 까지는 그래도 괜찮았는데.. 뭔가 등급이 초딩으로 떨어진 느낌?? 부자연스러운 부분이 많았음. 마블빠라서 좀 더 실망
15887284,우상,2,주연배우 3명은 연기를 잘했지만 내용이 뭔 내용인지 보면서 피로도를 느낀다.그래서 뭔 내용임?
15887283,스파이더맨: 파 프롬 홈,8,존잼 ㅎ 감사합니다 약간 뻔하고 정신없긴 했어도 스파이더 맨 졸귀탱 ㅎ
15887280,0.0MHz,10,정은지 혼자 곡성 나머지는 곤지암
15887279,알라딘,10,올해 처음부터 끝까지 웃으면서 봤네요 두근거리고 설레이고 어렷을때 디즈니 만화동산 본 세대라면 공감하실것 같습니다 티몬과 품바 라이온킹 알라딘 인어공주노래도 좋았고 다수가 말씀하신것처럼 윌스미스가 하드캐리 하엿고요 한번더 보라고 하면 또볼것같네요
15887278,알라딘,10,여태까지 본 실사 영화 중에서 최고
15887276,마이웨이,10,감독이 장동건씨한테 준 아시아인 사진은   양경종씨 입니다
15887275,의뢰인,10,다시 봐도. 지금 봐도 너무 잘 만들어진영화.
15887274,기생충,10,귀신 하나 안나오는데 긴장감에 체력이 달린다
15887273,어스,1,미국 역사를 알고 봐도 최악이야 이 양반아... 영화라는 장르를 고려 안 할 거면 차리리 다큐를 찍던가. 뭉뚱그리는 것도 정도껏이지 이 좋은 소재와 저 훌륭한 배우를 갖고서 개연성은 개나 주고 개판 오분 전인데 거기다 웬 미국 역사 운운.
